taxon_key,scientific_name,common_name,functional_group_id,commercial_group_id,fg_name,cg_name
400018,Torpedinidae,Electric rays,21,9,Small to medium rays (<90 cm),Sharks & rays
504943,Pterygotrigla,Latchets,11,8,Medium bathydemersals (30 - 89 cm),Scorpionfishes
500136,Salmo,Trouts,15,6,Large benthopelagics (>=90 cm),"Salmon, smelts, etc"
605803,Parapriacanthus ransonneti,Pigmy sweeper,16,3,Small reef assoc. fish (<30 cm),Perch-likes
400323,Lutjanidae,Snappers,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
400334,Pempheridae,Sweepers,16,3,Small reef assoc. fish (<30 cm),Perch-likes
400585,Hemitripteridae,"Sea ravens, sailfin sculpins",4,8,Small demersals (<30 cm),Scorpionfishes
502124,Pristipomoides,Jobfishes,5,3,Medium demersals (30 - 89 cm),Perch-likes
590090,Heterocarpus,Deepwater shrimps,26,10,Shrimps,Crustaceans
400271,Hexagrammidae,Greenlings,5,8,Medium demersals (30 - 89 cm),Scorpionfishes
500114,Trichiurus,Hairtails,15,3,Large benthopelagics (>=90 cm),Perch-likes
490039,Palinuridae,Spiny lobsters,27,10,"Lobsters, crabs",Crustaceans
590082,Palinurus,Spiny lobsters,27,10,"Lobsters, crabs",Crustaceans
500211,Trachipterus,Ribbonfishes,9,12,Large bathypelagics (>=90 cm),Other fishes & inverts
290004,Bivalvia,Clams,29,11,Other demersal invertebrates,Molluscs
490058,Cardiidae,Cockles,29,11,Other demersal invertebrates,Molluscs
400243,Holocentridae,"Squirrel-, soldierfishes",16,12,Small reef assoc. fish (<30 cm),Other fishes & inverts
600486,Brotula barbata,Bearded brotula,14,12,Medium benthopelagics (30 - 89 cm),Other fishes & inverts
608275,Brotula clarkae,Pacific bearded brotula,15,12,Large benthopelagics (>=90 cm),Other fishes & inverts
602582,Myliobatis californica,Bat eagle ray,1,1,Small pelagics (<30 cm),Anchovies
500099,Brotula,Brotulas,15,12,Large benthopelagics (>=90 cm),Other fishes & inverts
509366,Trematomus,Rockcods,18,3,Large reef assoc. fish (>=90 cm),Perch-likes
400022,Myliobatidae,Eagle/manta rays,22,9,Large rays (>=90 cm),Sharks & rays
605038,Trigla lyra,Piper gurnard,11,8,Medium bathydemersals (30 - 89 cm),Scorpionfishes
490043,Penaeidae,Commercial shrimps and prawns,26,10,Shrimps,Crustaceans
400330,Sparidae,"Porgies, seabreams",14,3,Medium benthopelagics (30 - 89 cm),Perch-likes
590323,Lambis,Spider conches,29,11,Other demersal invertebrates,Molluscs
400266,Triglidae,"Searobins, gurnards",5,8,Medium demersals (30 - 89 cm),Scorpionfishes
501145,Pagellus,Pandoras,14,3,Medium benthopelagics (30 - 89 cm),Perch-likes
509279,Anguilla,Eels,6,12,Large demersals (>=90 cm),Other fishes & inverts
400252,Caproidae,Boarfishes,10,12,Small bathydemersals (<30 cm),Other fishes & inverts
500144,Trigla,Piper gurnards,11,8,Medium bathydemersals (30 - 89 cm),Scorpionfishes
500108,Raja,"Stingrays, skates",21,9,Small to medium rays (<90 cm),Sharks & rays
600298,Muraenesox cinereus,Daggertooth pike conger,6,12,Large demersals (>=90 cm),Other fishes & inverts
501826,Muraenesox,Congers,6,12,Large demersals (>=90 cm),Other fishes & inverts
590079,Metanephrops,Scampi,27,10,"Lobsters, crabs",Crustaceans
590024,Eledone,"Horned, musky octopuses",25,12,Cephalopods,Other fishes & inverts
601758,Scorpaena porcus,Black scorpionfish,4,8,Small demersals (<30 cm),Scorpionfishes
400264,Scorpaenidae,"Scorpionfishes, rockfishes",18,8,Large reef assoc. fish (>=90 cm),Scorpionfishes
400417,Xiphiidae,Swordfishes,3,4,Large pelagics (>=90 cm),Tuna & billfishes
500134,Scorpaena,Scorpionfishes,18,8,Large reef assoc. fish (>=90 cm),Scorpionfishes
502004,Seriolella,"Warehous, butterfishes",14,3,Medium benthopelagics (30 - 89 cm),Perch-likes
400249,Zeidae,Dories,11,12,Medium bathydemersals (30 - 89 cm),Other fishes & inverts
400515,Scophthalmidae,Turbots,23,7,Small to medium flatfishes (<90 cm),Flatfishes
503124,Lepidorhombus,Megrims,23,7,Small to medium flatfishes (<90 cm),Flatfishes
100239,Marine groundfishes not identified,Groundfishes,5,12,Medium demersals (30 - 89 cm),Other fishes & inverts
490038,Nephropidae,Clawed lobsters,27,10,"Lobsters, crabs",Crustaceans
500928,Seriola,Amberjacks,15,3,Large benthopelagics (>=90 cm),Perch-likes
500348,Mustelus,Smoothhounds,20,9,Large sharks (>=90 cm),Sharks & rays
400504,Muraenesocidae,Pike congers,6,12,Large demersals (>=90 cm),Other fishes & inverts
590067,Geryon,Deepsea crabs,27,10,"Lobsters, crabs",Crustaceans
501464,Pristiophorus,Sawsharks,20,9,Large sharks (>=90 cm),Sharks & rays
606948,Bathyraja eatonii,Eaton's skate,21,9,Small to medium rays (<90 cm),Sharks & rays
400595,Centriscidae,"Snipefishes, shrimpfishes",13,12,Small benthopelagics (<30 cm),Other fishes & inverts
390007,Octopoda,"Octopuses, argonauts",25,12,Cephalopods,Other fishes & inverts
490012,Octopodidae,Octopuses,25,12,Cephalopods,Other fishes & inverts
502417,Genypterus,Genypterid cuskeels,12,12,Large bathydemersals (>=90 cm),Other fishes & inverts
501096,Molva,Lings,6,5,Large demersals (>=90 cm),Cod-likes
504140,Benthodesmus,Frostfishes,15,3,Large benthopelagics (>=90 cm),Perch-likes
400581,Peristediidae,"Armored searobins, gurnards",11,8,Medium bathydemersals (30 - 89 cm),Scorpionfishes
400190,Lophiidae,Goosefishes,11,12,Medium bathydemersals (30 - 89 cm),Other fishes & inverts
500112,Lophius,Frogfishes,11,12,Medium bathydemersals (30 - 89 cm),Other fishes & inverts
500661,Trachurus,"Jacks, horse mackerels",2,3,Medium pelagics (30 - 89 cm),Perch-likes
501486,Lycodes,Eelpouts,11,3,Medium bathydemersals (30 - 89 cm),Perch-likes
400414,Gempylidae,Snake mackerels,15,3,Large benthopelagics (>=90 cm),Perch-likes
400488,Triakidae,Houndsharks,20,9,Large sharks (>=90 cm),Sharks & rays
590070,Lithodes,King crabs,27,10,"Lobsters, crabs",Crustaceans
400591,Artedidraconidae,Barbled plunderfishes,4,3,Small demersals (<30 cm),Perch-likes
500654,Merluccius,Hakes,11,5,Medium bathydemersals (30 - 89 cm),Cod-likes
400062,Congridae,"Conger, garden eels",6,12,Large demersals (>=90 cm),Other fishes & inverts
400312,Rachycentridae,Cobias,3,3,Large pelagics (>=90 cm),Perch-likes
503078,Hydrolagus,Ghostsharks,21,9,Small to medium rays (<90 cm),Sharks & rays
590065,Chionoecetes,"Tanner, snow crabs",27,10,"Lobsters, crabs",Crustaceans
690899,Munida gregaria,Swarming squat lobster,27,10,"Lobsters, crabs",Crustaceans
652474,Bathyraja macloviana,Patagonian skate,22,9,Large rays (>=90 cm),Sharks & rays
300063,Batoidea,"Batoids, skates, rays, sawfishes",22,9,Large rays (>=90 cm),Sharks & rays
490124,Galatheidae,Squat lobsters,27,10,"Lobsters, crabs",Crustaceans
508611,Bathyraja,Deepwater stingrays/skates,21,9,Small to medium rays (<90 cm),Sharks & rays
600318,Theragra chalcogramma,Alaska pollock,14,5,Medium benthopelagics (30 - 89 cm),Cod-likes
490097,Brachyura,Marine crabs,27,10,"Lobsters, crabs",Crustaceans
400240,Berycidae,"Alfonsinos, redfishes",14,12,Medium benthopelagics (30 - 89 cm),Other fishes & inverts
501129,Beryx,Alfonsinos,14,12,Medium benthopelagics (30 - 89 cm),Other fishes & inverts
612084,Sebastes oculatus,Patagonian redfish,5,8,Medium demersals (30 - 89 cm),Scorpionfishes
501135,Sebastes,Redfishes,18,8,Large reef assoc. fish (>=90 cm),Scorpionfishes
490046,Pandalidae,Northern shrimps,26,10,Shrimps,Crustaceans
400384,Channichthyidae,Crocodile icefishes,5,3,Medium demersals (30 - 89 cm),Perch-likes
590093,Pandalus,Seabed shrimps,26,10,Shrimps,Crustaceans
400013,Squalidae,Dogfish sharks,20,9,Large sharks (>=90 cm),Sharks & rays
500107,Squalus,Dogfishes,20,9,Large sharks (>=90 cm),Sharks & rays
300003,Chimaeriformes,Chimaeras,22,9,Large rays (>=90 cm),Sharks & rays
200003,Holocephali,"Chimaeras, rat/rabbitfishes",22,9,Large rays (>=90 cm),Sharks & rays
502617,Hyperoglyphe,"Warehous, barrelfishes",2,3,Medium pelagics (30 - 89 cm),Perch-likes
509303,Phycis,"Gunnels, forkbeards",14,5,Medium benthopelagics (30 - 89 cm),Cod-likes
400250,Oreosomatidae,Oreos,8,12,Medium bathypelagics (30 - 89 cm),Other fishes & inverts
651729,Psychrolutes marmoratus,Fathead,18,8,Large reef assoc. fish (>=90 cm),Scorpionfishes
504054,Muraenolepis,Moray cods,14,5,Medium benthopelagics (30 - 89 cm),Cod-likes
400396,Anarhichadidae,"Wolffishes, wolfeels",6,3,Large demersals (>=90 cm),Perch-likes
400415,Trichiuridae,Cutlassfishes,15,3,Large benthopelagics (>=90 cm),Perch-likes
505897,Anarhichas,Wolffishes,6,3,Large demersals (>=90 cm),Perch-likes
290013,Scyphozoa,True jellyfishes,28,12,Jellyfish,Other fishes & inverts
400236,Trachichthyidae,Slimeheads,8,12,Medium bathypelagics (30 - 89 cm),Other fishes & inverts
590089,Haliporoides,Knife shrimps,26,10,Shrimps,Crustaceans
500640,Galeus,Sawtail catsharks,19,9,Small to medium sharks (<90 cm),Sharks & rays
501637,Lepidion,Codlings,14,5,Medium benthopelagics (30 - 89 cm),Cod-likes
690343,Plesiopenaeus edwardsianus,Scarlet shrimp,26,10,Shrimps,Crustaceans
606590,Diaphus dumerilii,Diaphus dumerilii,1,12,Small pelagics (<30 cm),Other fishes & inverts
400442,Cynoglossidae,Tonguefishes,23,7,Small to medium flatfishes (<90 cm),Flatfishes
690431,Chaceon maritae,West African geryon,27,10,"Lobsters, crabs",Crustaceans
505460,Notolepis,Barracudinas,18,12,Large reef assoc. fish (>=90 cm),Other fishes & inverts
400001,Petromyzontidae,Lampreys,6,12,Large demersals (>=90 cm),Other fishes & inverts
490042,Aristeidae,Aristeid shrimps,26,10,Shrimps,Crustaceans
390013,Decapoda,"Crabs, lobsters, shrimps",27,10,"Lobsters, crabs",Crustaceans
490036,Lithodidae,Stone/king crabs,27,10,"Lobsters, crabs",Crustaceans
590074,Paralomis,Spider crabs,27,10,"Lobsters, crabs",Crustaceans
500642,Etmopterus,Lanternsharks,19,9,Small to medium sharks (<90 cm),Sharks & rays
400573,Sebastidae,"Rockfishes, rockcods, thornyheads",5,8,Medium demersals (30 - 89 cm),Scorpionfishes
400086,Alepocephalidae,Slickheads,8,6,Medium bathypelagics (30 - 89 cm),"Salmon, smelts, etc"
500158,Coryphaenoides,Grenadiers,9,5,Large bathypelagics (>=90 cm),Cod-likes
300061,Pleuronectiformes,Flatfishes,23,7,Small to medium flatfishes (<90 cm),Flatfishes
400183,Gadidae,"Cods, haddocks",5,5,Medium demersals (30 - 89 cm),Cod-likes
400440,Pleuronectidae,Righteye flounders,23,7,Small to medium flatfishes (<90 cm),Flatfishes
300014,Rajiformes,Skates and rays,22,9,Large rays (>=90 cm),Sharks & rays
400180,Moridae,"Codlings, moras",14,5,Medium benthopelagics (30 - 89 cm),Cod-likes
500327,Macrourus,Rattails,14,5,Medium benthopelagics (30 - 89 cm),Cod-likes
400084,Bathylagidae,Deepsea smelts,7,6,Small bathypelagics (<30 cm),"Salmon, smelts, etc"
290022,Malacostraca,"Lobsters, crabs, shrimps, krill",26,10,Shrimps,Crustaceans
300009,Squaliformes,"Bramble, sleeper, dogfish sharks",20,9,Large sharks (>=90 cm),Sharks & rays
6983582,Charybdis anisodon,twospined arm swimming crab,1,1,Small pelagics (<30 cm),Anchovies
503990,Bathylagus,Blacksmelts,7,6,Small bathypelagics (<30 cm),"Salmon, smelts, etc"
400019,Rajidae,Stingrays,22,9,Large rays (>=90 cm),Sharks & rays
508343,Rajella,Abyssal stingrays/skates,21,9,Small to medium rays (<90 cm),Sharks & rays
400186,Ophidiidae,Cuskeels,12,12,Large bathydemersals (>=90 cm),Other fishes & inverts
600124,Scomberomorus koreanus,Korean seerfish,3,3,Large pelagics (>=90 cm),Perch-likes
614701,Mugil trichodon,Fantail mullet,2,3,Medium pelagics (30 - 89 cm),Perch-likes
600125,Scomberomorus lineolatus,Streaked seerfish,3,3,Large pelagics (>=90 cm),Perch-likes
660984,Lobotes pacificus,Pacific tripletail,14,3,Medium benthopelagics (30 - 89 cm),Perch-likes
608289,Fistularia corneta,Pacific cornetfish,3,12,Large pelagics (>=90 cm),Other fishes & inverts
654736,Scomber colias,Atlantic chub mackerel,2,3,Medium pelagics (30 - 89 cm),Perch-likes
601609,Konosirus punctatus,Dotted gizzard shad,1,2,Small pelagics (<30 cm),Herring-likes
400043,Clupeidae,"Herrings, sardines, menhadens",1,2,Small pelagics (<30 cm),Herring-likes
605736,Sphyraena novaehollandiae,Australian barracuda,2,3,Medium pelagics (30 - 89 cm),Perch-likes
590103,Euphausia,Krills,30,10,Krill,Crustaceans
400185,Macrouridae,"Grenadiers, rattails",14,5,Medium benthopelagics (30 - 89 cm),Cod-likes
504872,Dissostichus,Toothfishes,15,3,Large benthopelagics (>=90 cm),Perch-likes
601587,Brevoortia aurea,Brazilian menhaden,1,2,Small pelagics (<30 cm),Herring-likes
600108,Orcynopsis unicolor,Plain bonito,3,4,Large pelagics (>=90 cm),Tuna & billfishes
607618,Mobula mobular,Devil fish,22,9,Large rays (>=90 cm),Sharks & rays
608172,Odontesthes regia,Chilean silverside,1,12,Small pelagics (<30 cm),Other fishes & inverts
601582,Alosa mediocris,Hickory shad,2,2,Medium pelagics (30 - 89 cm),Herring-likes
600045,Atherina presbyter,Sand smelt,1,12,Small pelagics (<30 cm),Other fishes & inverts
600466,Eleginops maclovinus,Patagonian blennie,14,3,Medium benthopelagics (30 - 89 cm),Perch-likes
604796,Sarda chiliensis lineolata,Pacific bonito,3,4,Large pelagics (>=90 cm),Tuna & billfishes
601334,Osmerus eperlanus,European smelt,2,6,Medium pelagics (30 - 89 cm),"Salmon, smelts, etc"
605465,Neochelon falcipinnis,Sicklefin mullet,1,1,Small pelagics (<30 cm),Anchovies
600501,Sebastes norvegicus,Golden redfish,14,8,Medium benthopelagics (30 - 89 cm),Scorpionfishes
646941,Coregonus laurettae,Bering cisco,2,6,Medium pelagics (30 - 89 cm),"Salmon, smelts, etc"
300028,Clupeiformes,"Herrings, shads, anchovies",1,12,Small pelagics (<30 cm),Other fishes & inverts
602669,Coregonus autumnalis,Arctic cisco,2,6,Medium pelagics (30 - 89 cm),"Salmon, smelts, etc"
6983561,Charybdis feriatus,crucifix crab,1,1,Small pelagics (<30 cm),Anchovies
602678,Coregonus sardinella,Sardine cisco,2,6,Medium pelagics (30 - 89 cm),"Salmon, smelts, etc"
606982,Diaphus hudsoni,Hudson's lanternfish,7,12,Small bathypelagics (<30 cm),Other fishes & inverts
601577,Alosa caspia caspia,Caspian shad,1,2,Small pelagics (<30 cm),Herring-likes
601931,Ulua aurochs,Silvermouth trevally,2,3,Medium pelagics (30 - 89 cm),Perch-likes
601946,Oligoplites refulgens,Shortjaw leatherjacket,1,3,Small pelagics (<30 cm),Perch-likes
603921,Hyperoglyphe perciformis,Barrelfish,2,3,Medium pelagics (30 - 89 cm),Perch-likes
699332,Charybdis hellerii,spiny hands,1,1,Small pelagics (<30 cm),Anchovies
300036,Scombroidea,"Tunas, bonitos, billfishes",3,4,Large pelagics (>=90 cm),Tuna & billfishes
400419,Istiophoridae,Billfishes,3,4,Large pelagics (>=90 cm),Tuna & billfishes
590201,Hyas,Lyre crabs,27,10,"Lobsters, crabs",Crustaceans
505577,Hysteronotus,Hysteronotus,13,12,Small benthopelagics (<30 cm),Other fishes & inverts
590085,Acetes,Acetes shrimps,26,10,Shrimps,Crustaceans
400207,Belonidae,"Needlefishes, garfishes",2,12,Medium pelagics (30 - 89 cm),Other fishes & inverts
400011,Carcharhinidae,Requiem sharks,20,9,Large sharks (>=90 cm),Sharks & rays
300008,Carcharhiniformes,Ground sharks,20,9,Large sharks (>=90 cm),Sharks & rays
590402,Cephea,Cepheid jellyfishes,28,11,Jellyfish,Molluscs
400454,Engraulidae,"Anchovies, round herrings",1,1,Small pelagics (<30 cm),Anchovies
590088,Crangon,Snapping shrimps,26,10,Shrimps,Crustaceans
590049,Littorina,Periwinkles,29,11,Other demersal invertebrates,Molluscs
6927210,Eriocheir sinensis,Chinese mitten crab,27,10,"Lobsters, crabs",Crustaceans
600914,Sphyrna mokarran,Great hammerhead,20,9,Large sharks (>=90 cm),Sharks & rays
6926935,Chionoecetes bairdi,Tanner crab,27,10,"Lobsters, crabs",Crustaceans
590060,Pacifastacus,Crayfishes,27,12,"Lobsters, crabs",Other fishes & inverts
300060,Perciformes,Perch-likes,5,3,Medium demersals (30 - 89 cm),Perch-likes
490071,Rhizostomatidae,Rhizostomatid jellyfishes,28,12,Jellyfish,Other fishes & inverts
590159,Rhopilema,Rhopilema jellyfishes,28,12,Jellyfish,Other fishes & inverts
400076,Salmonidae,Salmonids,15,6,Large benthopelagics (>=90 cm),"Salmon, smelts, etc"
300059,Scorpaeniformes,"Scorpionfishes, flatheads",5,8,Medium demersals (30 - 89 cm),Scorpionfishes
490041,Sergestidae,Sergestid shrimp,26,10,Shrimps,Crustaceans
400012,Sphyrnidae,"Hammer, bonnet, scoophead sharks",20,9,Large sharks (>=90 cm),Sharks & rays
647068,Krobia guianensis,Krobia,13,3,Small benthopelagics (<30 cm),Perch-likes
502095,Spratelloides,Round herrings,16,2,Small reef assoc. fish (<30 cm),Herring-likes
190196,Cnidaria,"Cnidarians, coelenterates",28,12,Jellyfish,Other fishes & inverts
501945,Dussumieria,Rainbow sardines,1,2,Small pelagics (<30 cm),Herring-likes
500116,Coryphaena,Dolphinfishes,3,3,Large pelagics (>=90 cm),Perch-likes
501941,Harengula,False herrings,1,2,Small pelagics (<30 cm),Herring-likes
500693,Sphyrna,Hammerhead sharks,20,9,Large sharks (>=90 cm),Sharks & rays
503663,Vimba,Vimba breams,5,12,Medium demersals (30 - 89 cm),Other fishes & inverts
500816,Carcharhinus,Sharp-nosed sharks,20,9,Large sharks (>=90 cm),Sharks & rays
500639,Alopias,Thresher sharks,20,9,Large sharks (>=90 cm),Sharks & rays
610264,Diaphus effulgens,Headlight fish,7,12,Small bathypelagics (<30 cm),Other fishes & inverts
190195,Mollusca,"Clams, seasnails, squids, octopuses",29,11,Other demersal invertebrates,Molluscs
290056,Pteriomorphia,"Clams, cockles, arkshells",29,11,Other demersal invertebrates,Molluscs
300044,Gadiformes,Cods,14,5,Medium benthopelagics (30 - 89 cm),Cod-likes
400416,Scombridae,"Mackerels, tunas, bonitos",2,3,Medium pelagics (30 - 89 cm),Perch-likes
400475,Hemiramphidae,"Halfbeaks, garfishes",2,12,Medium pelagics (30 - 89 cm),Other fishes & inverts
400324,Nemipteridae,"Threadfins, whiptail breams",4,3,Small demersals (<30 cm),Perch-likes
400327,Haemulidae,"Grunts, sweetlips, bonnetmouths",5,3,Medium demersals (30 - 89 cm),Perch-likes
400382,Nototheniidae,Cod icefishes,12,3,Large bathydemersals (>=90 cm),Perch-likes
400425,Stromateidae,Butterfishes,13,3,Small benthopelagics (<30 cm),Perch-likes
400421,Centrolophidae,Medusafishes,14,3,Medium benthopelagics (30 - 89 cm),Perch-likes
400010,Scyliorhinidae,Cat/swellsharks,20,9,Large sharks (>=90 cm),Sharks & rays
400514,Paralichthyidae,Largetooth flounders,23,7,Small to medium flatfishes (<90 cm),Flatfishes
500468,Scomberoides,Queenfishes,2,3,Medium pelagics (30 - 89 cm),Perch-likes
500598,Trachinotus,Pompanos,2,3,Medium pelagics (30 - 89 cm),Perch-likes
500856,Chirocentrus,Wolf herrings,3,2,Large pelagics (>=90 cm),Herring-likes
502730,Pontinus,Rock/scorpionfishes,5,8,Medium demersals (30 - 89 cm),Scorpionfishes
500147,Argentina,Argentines,11,6,Medium bathydemersals (30 - 89 cm),"Salmon, smelts, etc"
500716,Epigonus,Deepwater cardinalfishes,11,3,Medium bathydemersals (30 - 89 cm),Perch-likes
500686,Gaidropsarus,Rocklings,14,5,Medium benthopelagics (30 - 89 cm),Cod-likes
501241,Drepane,Sicklefishes,14,3,Medium benthopelagics (30 - 89 cm),Perch-likes
500732,Ogcocephalus,Batfishes,16,12,Small reef assoc. fish (<30 cm),Other fishes & inverts
502582,Hyporhamphus,Sea garfishes,16,12,Small reef assoc. fish (<30 cm),Other fishes & inverts
502364,Paralabrax,Sand basses,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes
502403,Eucinostomus,Mojarras,18,3,Large reef assoc. fish (>=90 cm),Perch-likes
500814,Scyliorhinus,Catsharks,19,9,Small to medium sharks (<90 cm),Sharks & rays
501026,Cynoglossus,Tonguesoles,23,7,Small to medium flatfishes (<90 cm),Flatfishes
502906,Pseudorhombus,False diamond flounders,23,7,Small to medium flatfishes (<90 cm),Flatfishes
604221,Etropus crossotus,Fringed flounder,23,7,Small to medium flatfishes (<90 cm),Flatfishes
604260,Trinectes maculatus,Hogchoker,23,7,Small to medium flatfishes (<90 cm),Flatfishes
604245,Pleuronectes putnami,American smooth flounder,23,7,Small to medium flatfishes (<90 cm),Flatfishes
601322,Bothus myriaster,Indo-Pacific oval flounder,23,7,Small to medium flatfishes (<90 cm),Flatfishes
600980,Paralichthys albigutta,Gulf flounder,23,7,Small to medium flatfishes (<90 cm),Flatfishes
613966,Hippoglossina macrops,Bigeye flounder,23,7,Small to medium flatfishes (<90 cm),Flatfishes
601376,Pseudorhombus natalensis,Natal flounders,23,7,Small to medium flatfishes (<90 cm),Flatfishes
601323,Chascanopsetta lugubris,Pelican flounder,23,7,Small to medium flatfishes (<90 cm),Flatfishes
606083,Cynoglossus macrostomus,Malabar tonguesole,23,7,Small to medium flatfishes (<90 cm),Flatfishes
600981,Paralichthys lethostigma,Southern flounder,23,7,Small to medium flatfishes (<90 cm),Flatfishes
604948,Cynoglossus canariensis,Canary tonguesole,23,7,Small to medium flatfishes (<90 cm),Flatfishes
600983,Caulolatilus chrysops,Atlantic goldeneye tilefish,5,3,Medium demersals (30 - 89 cm),Perch-likes
608056,Ophichthus apicalis,Bluntnose snake-eel,1,1,Small pelagics (<30 cm),Anchovies
600002,Oreochromis niloticus,Nile tilapia,1,1,Small pelagics (<30 cm),Anchovies
601145,Orthopristis ruber,Corocoro grunt,1,1,Small pelagics (<30 cm),Anchovies
509367,Polyprion,Wreckfishes,6,3,Large demersals (>=90 cm),Perch-likes
606605,Ostorhinchus fasciatus,Broadbanded cardinalfish,1,1,Small pelagics (<30 cm),Anchovies
603335,Paralabrax clathratus,Kelp bass,1,1,Small pelagics (<30 cm),Anchovies
603336,Paralabrax maculatofasciatus,Spotted sand bass,1,1,Small pelagics (<30 cm),Anchovies
603337,Paralabrax nebulifer,Barred sand bass,1,1,Small pelagics (<30 cm),Anchovies
610573,Paralichthys adspersus,Fine flounder,1,1,Small pelagics (<30 cm),Anchovies
600522,Paraplagusia bilineata,Doublelined tonguesole,1,1,Small pelagics (<30 cm),Anchovies
604584,Parapristipoma trilineatum,Chicken grunt,1,1,Small pelagics (<30 cm),Anchovies
612353,Paristiopterus gallipavo,Yellowspotted boarfish,1,1,Small pelagics (<30 cm),Anchovies
608203,Pastinachus sephen,Cowtail stingray,1,1,Small pelagics (<30 cm),Anchovies
604448,Pentaprion longimanus,Longfin mojarra,1,1,Small pelagics (<30 cm),Anchovies
607625,Plectorhinchus flavomaculatus,Lemonfish,1,1,Small pelagics (<30 cm),Anchovies
604470,Polydactylus sextarius,Blackspot threadfin,1,1,Small pelagics (<30 cm),Anchovies
607707,Pomadasys furcatus,Banded grunter,1,1,Small pelagics (<30 cm),Anchovies
604571,Protonibea diacanthus,Blackspotted croaker,1,1,Small pelagics (<30 cm),Anchovies
602549,Pseudobatos productus,Shovelnose guitarfish,1,1,Small pelagics (<30 cm),Anchovies
600938,Pterocaesio tessellata,One-stripe fusilier,1,1,Small pelagics (<30 cm),Anchovies
623163,Rhinobatos annandalei,Annandale's guitarfish,1,1,Small pelagics (<30 cm),Anchovies
605016,Rhinobatos rhinobatos,Common guitarfish,1,1,Small pelagics (<30 cm),Anchovies
601513,Sardinella melanura,Blacktip sardinella,1,1,Small pelagics (<30 cm),Anchovies
601412,Sarotherodon melanotheron,Blackchin tilapia,1,1,Small pelagics (<30 cm),Anchovies
605018,Scarus hoefleri,Guinean parrotfish,1,1,Small pelagics (<30 cm),Anchovies
601154,Scarus iseri,Striped parrotfish,1,1,Small pelagics (<30 cm),Anchovies
601156,Scarus taeniopterus,Princess parrotfish,1,1,Small pelagics (<30 cm),Anchovies
601157,Scarus vetula,Queen parrotfish,1,1,Small pelagics (<30 cm),Anchovies
605019,Scorpaena angolensis,Angola rockfish,1,1,Small pelagics (<30 cm),Anchovies
603943,Scorpaena guttata,California scorpionfish,1,1,Small pelagics (<30 cm),Anchovies
603957,Sebastes caurinus,Copper rockfish,1,1,Small pelagics (<30 cm),Anchovies
603961,Sebastes constellatus,Starry rockfish,1,1,Small pelagics (<30 cm),Anchovies
603964,Sebastes diploproa,Splitnose rockfish,1,1,Small pelagics (<30 cm),Anchovies
603978,Sebastes maliger,Quillback rockfish,1,1,Small pelagics (<30 cm),Anchovies
603981,Sebastes melanostomus,Blackgill rockfish,1,1,Small pelagics (<30 cm),Anchovies
6948876,Chione californiensis,California venus,1,1,Small pelagics (<30 cm),Anchovies
603982,Sebastes miniatus,Vermilion rockfish,1,1,Small pelagics (<30 cm),Anchovies
603983,Sebastes mystinus,Blue rockfish,1,1,Small pelagics (<30 cm),Anchovies
603984,Sebastes nebulosus,China rockfish,1,1,Small pelagics (<30 cm),Anchovies
603996,Sebastes ruberrimus,Yelloweye rockfish,1,1,Small pelagics (<30 cm),Anchovies
604002,Sebastes serranoides,Olive rockfish,1,1,Small pelagics (<30 cm),Anchovies
604455,Secutor insidiator,Pugnose ponyfish,1,1,Small pelagics (<30 cm),Anchovies
613020,Seriolella violacea,Palm ruff,1,1,Small pelagics (<30 cm),Anchovies
603589,Seriphus politus,Queen croaker,1,1,Small pelagics (<30 cm),Anchovies
614418,Serranus atricauda,Blacktail comber,1,1,Small pelagics (<30 cm),Anchovies
604623,Siganus doliatus,Barred spinefoot,1,1,Small pelagics (<30 cm),Anchovies
604617,Siganus puellus,Masked spinefoot,1,1,Small pelagics (<30 cm),Anchovies
604629,Siganus vulpinus,Foxface,1,1,Small pelagics (<30 cm),Anchovies
614394,Solea elongata,Elongate sole,1,1,Small pelagics (<30 cm),Anchovies
603678,Sphyraena argentea,Pacific barracuda,1,1,Small pelagics (<30 cm),Anchovies
600909,Sphyrna corona,Scalloped bonnethead,1,1,Small pelagics (<30 cm),Anchovies
605079,Spicara melanurus,Blackspot picarel,1,1,Small pelagics (<30 cm),Anchovies
610167,Stomias affinis,G�nther's boafish,1,1,Small pelagics (<30 cm),Anchovies
626365,Stromateus stellatus,Starry butterfish,1,1,Small pelagics (<30 cm),Anchovies
601771,Synodus saurus,Atlantic lizardfish,1,1,Small pelagics (<30 cm),Anchovies
69153523,Chorus giganteus,top shell whelk,1,1,Small pelagics (<30 cm),Anchovies
600602,Thryssa vitrirostris,Orangemouth anchovy,1,1,Small pelagics (<30 cm),Anchovies
604562,Triacanthus biaculeatus,Short-nosed tripodfish,1,1,Small pelagics (<30 cm),Anchovies
647843,Tribolodon brandtii,Pacific redfin,1,1,Small pelagics (<30 cm),Anchovies
608078,Virididentex acromegalus,Bulldog dentex,1,1,Small pelagics (<30 cm),Anchovies
614397,Zebrias synapturoides,Indian zebra sole,1,1,Small pelagics (<30 cm),Anchovies
