area_data_key,taxon_key,fishing_entity_id,gear_id,time_key,year,area_key,eez_id,fao_id,data_layer_id,marine_layer_id,catch_type_id,catch_status,reporting_status_id,reporting_status,sector_type_id,end_use_type_id,score,catch_sum,real_value,primary_production_required,catch_trophic_level,catch_max_length,marine_layer_id_1,remarks,name,bread_crumb_name,show_sub_areas,last_report_year,eez_name,scientific_name,common_name,functional_group_id,commercial_group_id,fg_name,cg_name,sector_type
1254017,400416,7,703,66,2016,10,36,71,1,1,1,R,2,U,2,1,1,55.01800322,70803.79522256,100116.307698441,234.3766937172,6877.2504025,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Scombridae,"Mackerels, tunas, bonitos",2,3,Medium pelagics (30 - 89 cm),Perch-likes,Subsistence
1254018,600143,91,600,64,2014,10,36,71,3,1,1,R,1,R,1,1,1,1.31870447722663,80579.9698375418,3389.59242698174,5.81548674456942,304.62073423935,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Thunnus albacares,Yellowfin tuna,3,4,Large pelagics (>=90 cm),Tuna & billfishes,Industrial
1254059,400323,7,302,65,2015,10,36,71,1,1,1,R,1,R,1,1,3,0.007,1.6297626303,7.32989983635629,0.02814,0.455,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Lutjanidae,Snappers,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Industrial
1254072,400327,7,100,63,2013,10,36,71,1,1,2,D,2,U,1,4,3,148.78174122,218114.03262852,34083.9278283364,499.9066504992,6992.74183734,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Haemulidae,"Grunts, sweetlips, bonnetmouths",5,3,Medium demersals (30 - 89 cm),Perch-likes,Industrial
1254108,604824,7,300,66,2016,10,36,71,1,1,1,R,1,R,1,1,3,0.0967579857142835,0.0093527457179491,38.5200479211691,0.348328748571421,7.54712288571412,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Otolithes ruber,Tigertooth croaker,14,3,Medium benthopelagics (30 - 89 cm),Perch-likes,Industrial
1254126,400362,7,703,61,2011,10,36,71,1,1,1,R,2,U,2,1,1,42.14302325,29667.3572005389,12154.1806689997,145.814860445,1475.00581375,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Labridae,"Wrasses, gropers, tuskfishes",17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Subsistence
1254145,400361,7,400,66,2016,10,36,71,1,1,1,R,1,R,1,1,3,297.740133402439,242091.289654864,124118.74584585,1077.81928291683,20544.0692047683,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Polynemidae,Threadfins,4,3,Small demersals (<30 cm),Perch-likes,Industrial
1254199,606468,7,400,65,2015,10,36,71,1,1,1,R,1,R,1,1,3,2.24182682539683,34.2826031725965,2241.82682539683,8.9673073015873,495.443728412699,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Epinephelus lanceolatus,Giant grouper,18,3,Large reef assoc. fish (>=90 cm),Perch-likes,Industrial
1254235,400362,7,400,65,2015,10,36,71,1,1,1,R,1,R,1,1,3,4.48365365079366,2807.46152086263,1293.09983779975,15.513441631746,156.927877777778,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Labridae,"Wrasses, gropers, tuskfishes",17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Industrial
1254254,600116,7,400,62,2012,10,36,71,1,1,1,R,1,R,1,1,3,0.682196196721291,455.02217822531,1158.53536081548,2.88568991213106,27.2878478688516,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Scomber australasicus,Blue mackerel,2,3,Medium pelagics (30 - 89 cm),Perch-likes,Industrial
1254290,600217,91,302,63,2013,10,36,71,3,1,1,R,1,R,1,1,1,0.584124812028092,84.939059918519,1847.16484382649,2.62856165412641,264.024415036698,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Istiompax indica,Black marlin,3,4,Large pelagics (>=90 cm),Tuna & billfishes,Industrial
1254338,400264,7,300,65,2015,10,36,71,1,1,1,R,1,R,1,1,3,0.22962,0.22092461734926,190.989597120595,0.9001104,5.51088,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Scorpaenidae,"Scorpionfishes, rockfishes",18,8,Large reef assoc. fish (>=90 cm),Scorpionfishes,Industrial
1254343,600142,91,500,61,2011,10,36,71,3,1,1,R,1,R,1,1,1,0.231439595494125,14023.5359619149,461.782703081068,0.995190260624736,31.4757849872009,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Thunnus alalunga,Albacore,3,4,Large pelagics (>=90 cm),Tuna & billfishes,Industrial
1254361,400324,7,703,64,2014,10,36,71,1,1,1,R,2,U,2,1,1,2.00558583,390.835194908554,648.994853015943,7.0396062633,46.12847409,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Nemipteridae,"Threadfins, whiptail breams",4,3,Small demersals (<30 cm),Perch-likes,Subsistence
1254374,400289,7,606,62,2012,10,36,71,1,1,1,R,1,R,1,1,3,0.0372241379310344,42.2560282180171,35.5487757451772,0.148152068965517,2.53124137931034,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Serranidae,"Basses, groupers, hinds",17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Industrial
1254396,500357,7,703,63,2013,10,36,71,1,1,1,R,2,U,2,1,1,14.08703785,15507.7176034448,14750.9394902085,56.629892157,929.7444981,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Lutjanus,Snappers,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Subsistence
1254408,590076,7,702,62,2012,10,36,71,1,1,1,R,2,U,4,1,2,394.895105204434,890321.008151322,58409.2662554445,1251.81748349806,11057.0629457241,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Scylla,Mud crabs,27,10,"Lobsters, crabs",Crustaceans,Recreational
1254468,200538,7,702,64,2014,10,36,71,1,1,1,R,2,U,4,1,2,1320.0569994199,2244976.95329415,1320056.9994199,5280.22799767961,198008.549912986,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Chondrichthyes,"Sharks, rays, chimaeras",20,9,Large sharks (>=90 cm),Sharks & rays,Recreational
1254487,600143,213,401,62,2012,10,36,71,3,1,1,R,1,R,1,1,1,14.1626766417917,20762.4839568666,36403.6843127805,62.4574039903014,3271.57830425388,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Thunnus albacares,Yellowfin tuna,3,4,Large pelagics (>=90 cm),Tuna & billfishes,Industrial
1254493,614290,91,302,64,2014,10,36,71,3,1,1,R,1,R,1,1,1,19.709480287,189155.26923085,31965.0341431534,82.97691200827,5774.877724091,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Thunnus orientalis,Pacific bluefin tuna,3,4,Large pelagics (>=90 cm),Tuna & billfishes,Industrial
1254495,600211,7,302,63,2013,10,36,71,1,1,1,R,1,R,1,1,3,0.044,0.007554805984,48.2450406303001,0.17776,1.804,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Pristipomoides zonatus,Oblique-banded snapper,5,3,Medium demersals (30 - 89 cm),Perch-likes,Industrial
1254497,600420,7,400,66,2016,10,36,71,1,1,1,R,1,R,1,1,3,1.51309340243902,439.676422602546,1174.53439083319,5.88593333548779,169.46646107317,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Atractoscion aequidens,Geelbek croaker,15,3,Large benthopelagics (>=90 cm),Perch-likes,Industrial
1254528,500638,213,302,65,2015,10,36,71,3,1,2,D,2,U,1,4,1,50.4519690920523,73962.5866889486,159543.134771302,227.033860914235,18515.872656783198,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Isurus,Mako sharks,20,9,Large sharks (>=90 cm),Sharks & rays,Industrial
1254536,600217,213,303,64,2014,10,36,71,3,1,1,R,1,R,1,1,1,0.417352398650559,611.83861642172,1319.78416667035,1.87808579392752,188.643284190053,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Istiompax indica,Black marlin,3,4,Large pelagics (>=90 cm),Tuna & billfishes,Industrial
1254587,600340,7,702,64,2014,10,36,71,1,1,1,R,2,U,4,1,2,29.0720856848568,6796.72066180053,33379.2204635359,118.032667880518,4767.82205231651,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Eleutheronema tetradactylum,Fourfinger threadfin,6,3,Large demersals (>=90 cm),Perch-likes,Recreational
1254598,400362,7,200,65,2015,10,36,71,1,1,1,R,1,R,1,1,3,24.0752380952381,15074.8273221378,6943.37451119405,83.3003238095238,842.633333333333,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Labridae,"Wrasses, gropers, tuskfishes",17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Industrial
1254601,100039,131,401,64,2014,10,36,71,3,1,2,D,2,U,1,4,1,0.0317610586781496,46.5617120221673,6.05194496721398,0.104176272464331,1.58805293390748,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Marine fishes not identified,Marine fishes nei,5,12,Medium demersals (30 - 89 cm),Other fishes & inverts,Industrial
1254635,601846,7,606,60,2010,10,36,71,1,1,1,R,1,R,1,1,3,0.779499999999999,349.713690093249,448.555431154313,2.93091999999999,55.3444999999999,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Lethrinus nebulosus,Spangled emperor,5,3,Medium demersals (30 - 89 cm),Perch-likes,Industrial
1254654,600142,213,302,66,2016,10,36,71,3,1,1,R,1,R,1,1,1,665.33569166841,975382.123985888,1327519.23238973,2860.94347417416,90485.6540669037,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Thunnus alalunga,Albacore,3,4,Large pelagics (>=90 cm),Tuna & billfishes,Industrial
1254685,600146,83,600,63,2013,10,36,71,3,1,1,R,1,R,1,1,1,11.3360253740646,391234.746216227,35031.6674363301,50.8987539295502,2323.88520168325,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Thunnus obesus,Bigeye tuna,3,4,Large pelagics (>=90 cm),Tuna & billfishes,Industrial
1254731,400273,7,601,62,2012,10,36,71,1,1,1,R,1,R,1,1,3,0.245443749999991,1545.98189978047,194.962900661601,0.957230624999966,10.3086374999996,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Platycephalidae,Flatheads,5,8,Medium demersals (30 - 89 cm),Scorpionfishes,Industrial
1254837,400330,7,702,61,2011,10,36,71,1,1,1,R,2,U,4,1,2,193.167325179607,499324.264221375,39439.7057489522,639.3838463445,11590.0395107764,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Sparidae,"Porgies, seabreams",14,3,Medium benthopelagics (30 - 89 cm),Perch-likes,Recreational
1254842,601288,7,300,61,2011,10,36,71,1,1,1,R,1,R,1,1,3,0.147071354330716,1.67316990038486,386.837075820786,0.650055386141763,28.2377000314974,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Trichiurus lepturus,Largehead hairtail,15,3,Large benthopelagics (>=90 cm),Perch-likes,Industrial
1254850,600412,7,300,60,2010,10,36,71,1,1,1,R,1,R,1,1,3,0.34138,2.7868842495923,635.679306713969,1.4576926,43.69664,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Elagatis bipinnulata,Rainbow runner,3,3,Large pelagics (>=90 cm),Perch-likes,Industrial
1254860,501464,7,800,65,2015,10,36,71,1,1,1,R,1,R,1,1,3,0.00241261876275503,0.111252031290731,2.46881587297229,0.00967460123864767,0.330528770497439,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Pristiophorus,Sawsharks,20,9,Large sharks (>=90 cm),Sharks & rays,Industrial
1254871,500391,7,700,66,2016,10,36,71,1,1,1,R,1,R,3,1,3,1.4664837207571,3.7589173773631,2433.7571829388,6.18856130159497,183.310465094638,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Lampris,Opahs,3,12,Large pelagics (>=90 cm),Other fishes & inverts,Artisanal
1254886,490010,7,200,61,2011,10,36,71,1,1,2,D,2,U,1,4,3,4.35197060399999,6379.98890546399,3456.89312744728,16.9726853556,191.486706576,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Loliginidae,Common pencil squids,25,12,Cephalopods,Other fishes & inverts,Industrial
1254936,400359,7,400,66,2016,10,36,71,1,1,1,R,1,R,1,1,3,1419.87623020732,3739134.58831288,48111.676304671,3592.28686242451,70993.8115103659,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Mugilidae,"Mullets, grey mullets",17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Industrial
1255002,400416,7,300,60,2010,10,36,71,1,1,1,R,1,R,1,1,3,57.0714588,162820.187816419,103852.982580484,243.124414488,7133.93235,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Scombridae,"Mackerels, tunas, bonitos",2,3,Medium pelagics (30 - 89 cm),Perch-likes,Industrial
1255007,400323,7,702,61,2011,10,36,71,1,1,1,R,2,U,4,1,2,90.4037059149769,21825.1137961305,94664.3013131702,363.422897778207,5876.2408844735,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Lutjanidae,Snappers,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Recreational
1255008,590128,7,702,60,2010,10,36,71,1,1,1,R,2,U,4,1,2,0.111425276085672,54.2211936966472,1.11425276085672,0.222850552171344,0.445701104342689,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Donax,Bean clams,29,11,Other demersal invertebrates,Molluscs,Recreational
1255022,490056,7,703,62,2012,10,36,71,1,1,1,R,2,U,2,1,1,38.79482015,1505.03807047085,387.9482015,77.5896403,349.15338135,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Arcidae,Ark clams,29,11,Other demersal invertebrates,Molluscs,Subsistence
1255054,100039,7,800,64,2014,10,36,71,1,1,1,R,1,R,1,1,3,20.2701112469767,640535.886955604,3862.39007298592,66.4859648900837,1013.50556234884,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Marine fishes not identified,Marine fishes nei,5,12,Medium demersals (30 - 89 cm),Other fishes & inverts,Industrial
1255059,600884,7,800,66,2016,10,36,71,1,1,1,R,1,R,1,1,3,86.1244022052054,11297.0296372571,121653.951623043,357.416269151602,11282.2966888819,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Carcharhinus sorrah,Spottail shark,20,9,Large sharks (>=90 cm),Sharks & rays,Industrial
1255090,400020,7,700,60,2010,10,36,71,1,1,1,R,1,R,3,1,3,0.0986026108422124,0.0291032292143831,23.6531188789567,0.333276824646678,17.2554568973872,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Dasyatidae,Whiptail stingrays,22,9,Large rays (>=90 cm),Sharks & rays,Artisanal
1255106,400236,7,200,63,2013,10,36,71,1,1,2,D,2,U,1,4,3,21.69561331,31805.76911246,11386.0197197823,80.7076815132,911.21575902,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Trachichthyidae,Slimeheads,8,12,Medium bathypelagics (30 - 89 cm),Other fishes & inverts,Industrial
1255107,490039,7,800,60,2010,10,36,71,1,1,1,R,1,R,1,1,3,0.374503040350694,146.257290086958,51.6958103946037,1.17593954670118,15.3546246543785,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Palinuridae,Spiny lobsters,27,10,"Lobsters, crabs",Crustaceans,Industrial
1255108,600364,7,702,66,2016,10,36,71,1,1,1,R,2,U,4,1,2,248.584003873841,253772.357972366,842312.370223359,1126.0855375485,28089.992437744,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Pomatomus saltatrix,Bluefish,3,3,Large pelagics (>=90 cm),Perch-likes,Recreational
1255133,600912,7,400,66,2016,10,36,71,1,1,1,R,1,R,1,1,3,18.009068,325.74298232641,21651.6619570065,73.4769974399998,6357.20100399999,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Sphyrna lewini,Scalloped hammerhead,20,9,Large sharks (>=90 cm),Sharks & rays,Industrial
1255192,600880,7,800,63,2013,10,36,71,1,1,1,R,1,R,1,1,3,0.539634358835211,74.1993167540103,1667.62959433585,2.4229582711701,110.625043561218,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Carcharhinus plumbeus,Sandbar shark,20,9,Large sharks (>=90 cm),Sharks & rays,Industrial
1255197,600898,83,302,66,2016,10,36,71,3,1,2,D,2,U,1,4,1,181.985698225273,266791.03359825,407415.229534037,791.637787279937,59691.3090178895,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Prionace glauca,Blue shark,20,9,Large sharks (>=90 cm),Sharks & rays,Industrial
1255208,607354,7,700,65,2015,10,36,71,1,1,1,R,1,R,3,1,3,2.7976728326288,429.607587917417,2026.73480448116,10.7990171339471,232.20684510819,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Epinephelus multinotatus,White-blotched grouper,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Artisanal
1255240,600873,7,800,61,2011,10,36,71,1,1,1,R,1,R,1,1,3,84.7837438285125,8921.53431482348,173106.186865815,365.417935900889,27809.0679757521,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Carcharhinus leucas,Bull shark,20,9,Large sharks (>=90 cm),Sharks & rays,Industrial
1255303,600442,7,700,65,2015,10,36,71,1,1,1,R,1,R,3,1,3,5.46940696090053,282.713160672551,16902.083349829,24.5576372544434,306.28678981043,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Argyrops spinifer,King soldier bream,5,3,Medium demersals (30 - 89 cm),Perch-likes,Artisanal
1255331,500638,7,302,64,2014,10,36,71,3,1,1,R,1,R,1,3,1,8.73693910013857e-4,1.28083527208031,2.76286273346198,0.00393162259506236,0.320645664975086,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Isurus,Mako sharks,20,9,Large sharks (>=90 cm),Sharks & rays,Industrial
1255399,100039,131,302,63,2013,10,36,71,3,1,2,D,2,U,1,4,1,2.16917152414114,3180.00545439092,413.327112977541,7.11488259918295,108.458576207057,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Marine fishes not identified,Marine fishes nei,5,12,Medium demersals (30 - 89 cm),Other fishes & inverts,Industrial
1255438,100039,7,703,64,2014,10,36,71,1,1,1,R,2,U,2,1,1,28.523623073,901347.011944811,5435.06432995916,93.55748367944,1426.18115365,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Marine fishes not identified,Marine fishes nei,5,12,Medium demersals (30 - 89 cm),Other fishes & inverts,Subsistence
1255465,601895,7,300,64,2014,10,36,71,1,1,1,R,1,R,1,1,3,0.48809,127.625354662825,810.027773651199,2.0597398,78.58249,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Caranx ignobilis,Giant trevally,18,3,Large reef assoc. fish (>=90 cm),Perch-likes,Industrial
1255466,600107,213,401,63,2013,10,36,71,3,1,2,D,2,U,1,4,1,0.888302719952667,1302.25178745061,2390.89768717555,3.93518104939032,90.6068774351721,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Katsuwonus pelamis,Skipjack tuna,3,4,Large pelagics (>=90 cm),Tuna & billfishes,Industrial
1255488,490039,7,703,60,2010,10,36,71,1,1,1,R,2,U,2,1,1,145.1509193,56686.8031046399,20036.4044994364,455.773886602001,5951.18769130001,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Palinuridae,Spiny lobsters,27,10,"Lobsters, crabs",Crustaceans,Subsistence
1255489,300061,7,702,65,2015,10,36,71,1,1,1,R,2,U,4,1,2,2.20690899496998,96.0967336911434,819.944439042783,7.87866511204284,116.966176733409,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Pleuronectiformes,Flatfishes,23,7,Small to medium flatfishes (<90 cm),Flatfishes,Recreational
1255554,600873,7,400,65,2015,10,36,71,1,1,1,R,1,R,1,1,3,9.459096,1007.93844779908,19312.9952254717,40.76870376,3102.583488,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Carcharhinus leucas,Bull shark,20,9,Large sharks (>=90 cm),Sharks & rays,Industrial
1255604,600121,7,700,64,2014,10,36,71,1,1,1,R,1,R,3,3,3,0.0831055704407671,121.832766266165,262.802888840387,0.373975066983452,19.3635979126987,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Scomberomorus commerson,Narrow-barred Spanish mackerel,3,3,Large pelagics (>=90 cm),Perch-likes,Artisanal
1255660,400327,7,200,65,2015,10,36,71,1,1,1,R,1,R,1,1,3,12.037619047619,1185.50367513724,2757.65920925317,40.4464,565.768095238095,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Haemulidae,"Grunts, sweetlips, bonnetmouths",5,3,Medium demersals (30 - 89 cm),Perch-likes,Industrial
1255663,500891,7,702,65,2015,10,36,71,1,1,1,R,2,U,4,1,2,100.639079573004,242203.752976496,21516.253684948,335.128134978102,3119.81146676311,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Sillago,Smelt-whitings,5,3,Medium demersals (30 - 89 cm),Perch-likes,Recreational
1255722,400312,7,400,60,2010,10,36,71,1,1,1,R,1,R,1,1,3,0.573935943661959,2.03766504473942,523.435801715669,2.27278633690136,102.160597971829,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Rachycentridae,Cobias,3,3,Large pelagics (>=90 cm),Perch-likes,Industrial
1255733,600201,7,300,61,2011,10,36,71,1,1,1,R,1,R,1,1,3,3.6484,182.495136280604,5650.7025524403,15.286796,295.5204,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Pristipomoides filamentosus,Crimson jobfish,5,3,Medium demersals (30 - 89 cm),Perch-likes,Industrial
1255763,100039,7,700,63,2013,10,36,71,1,1,1,R,1,R,3,3,3,0.00679928986798808,0.10822231320394,1.2955779753496799,0.0223016707670009,0.339964493399404,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Marine fishes not identified,Marine fishes nei,5,12,Medium demersals (30 - 89 cm),Other fishes & inverts,Artisanal
1255824,400314,7,300,61,2011,10,36,71,1,1,1,R,1,R,1,1,3,73.3496299500001,115600.575334137,82299.6384201201,297.0660012975,4621.02668685001,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Carangidae,"Jacks, pompanos",2,3,Medium pelagics (30 - 89 cm),Perch-likes,Industrial
1255847,601858,7,702,63,2013,10,36,71,1,1,1,R,2,U,4,1,2,34.2324923416515,14316.2669422525,53019.8530455442,143.43414291152,2533.20443328221,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Lethrinus miniatus,Trumpet emperor,17,3,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Recreational
1255887,400314,213,401,63,2013,10,36,71,3,1,2,D,2,U,1,4,1,0.0857784910634039,125.75126789895,96.2450499553152,0.347402888806786,5.40404493699445,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Carangidae,"Jacks, pompanos",2,3,Medium pelagics (30 - 89 cm),Perch-likes,Industrial
1255896,606473,7,300,64,2014,10,36,71,1,1,1,R,1,R,1,1,3,4.1506,17.21025287964,4056.12080929919,16.560894,373.554,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Epinephelus polyphekadion,Camouflage grouper,18,3,Large reef assoc. fish (>=90 cm),Perch-likes,Industrial
1256015,100039,7,302,64,2014,10,36,71,1,1,1,R,1,R,1,2,3,2.83999999999999e-4,0.00432390206183999,0.0541150843901561,9.31519999999998e-4,0.0142,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Marine fishes not identified,Marine fishes nei,5,12,Medium demersals (30 - 89 cm),Other fishes & inverts,Industrial
1256027,300063,7,300,60,2010,10,36,71,1,1,1,R,1,R,1,1,3,0.104750920863307,0.379848484780639,54.9740647370971,0.389673425611502,14.0366233956832,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Batoidea,"Batoids, skates, rays, sawfishes",22,9,Large rays (>=90 cm),Sharks & rays,Industrial
1256038,600226,7,302,61,2011,10,36,71,3,1,1,R,1,R,1,1,1,10.9448196863084,12104.9705730571,37085.881907029,49.5800331789771,4914.22403915247,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Xiphias gladius,Swordfish,3,4,Large pelagics (>=90 cm),Tuna & billfishes,Industrial
1256085,400416,7,700,65,2015,10,36,71,1,1,1,R,1,R,3,1,3,3.27332064153574,4220.20652903794,5956.46438190836,13.9443459329422,409.165080191967,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Scombridae,"Mackerels, tunas, bonitos",2,3,Medium pelagics (30 - 89 cm),Perch-likes,Artisanal
1256116,600006,7,707,64,2014,10,36,71,1,1,1,R,1,R,3,1,3,0.0864435555555601,3.80477642669284,202.643473832053,0.377758337777798,15.127622222223,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Coryphaena hippurus,Common dolphinfish,3,3,Large pelagics (>=90 cm),Perch-likes,Artisanal
1256237,600006,83,401,61,2011,10,36,71,3,1,2,D,2,U,1,4,1,0.354194561198793,519.249226717431,830.313096591806,1.54783023243873,61.9840482097888,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Coryphaena hippurus,Common dolphinfish,3,3,Large pelagics (>=90 cm),Perch-likes,Industrial
1256352,601002,7,702,62,2012,10,36,71,1,1,1,R,2,U,4,1,2,2.31089620480658,79.6344897515857,1922.11974193677,9.05871312284179,219.535139456625,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Pseudocaranx dentex,White trevally,18,3,Large reef assoc. fish (>=90 cm),Perch-likes,Recreational
1256405,600146,213,401,63,2013,10,36,71,3,1,1,R,1,R,1,1,1,3.05010392843386,4471.45235908403,9425.72223873091,13.694966638668,625.27130532894,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Thunnus obesus,Bigeye tuna,3,4,Large pelagics (>=90 cm),Tuna & billfishes,Industrial
1256412,400324,7,401,64,2014,10,36,71,1,1,1,R,1,R,1,1,3,21.6933333333334,4227.452166208,7019.82506432674,76.1436000000001,498.946666666667,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Nemipteridae,"Threadfins, whiptail breams",4,3,Small demersals (<30 cm),Perch-likes,Industrial
1256458,600950,7,300,62,2012,10,36,71,1,1,1,R,1,R,1,1,3,0.114253203007514,0.0130407406254145,45.4850193759958,0.411311530827051,9.94002866165373,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Platycephalus indicus,Bartail flathead,5,8,Medium demersals (30 - 89 cm),Scorpionfishes,Industrial
1256478,100339,213,302,64,2014,10,36,71,3,1,1,R,1,R,1,1,1,24.2583054969567,35562.6758585385,5430.75813018855,81.265323414805,1212.91527484784,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Marine pelagic fishes not identified,Pelagic fishes,2,12,Medium pelagics (30 - 89 cm),Other fishes & inverts,Industrial
1256492,600868,213,302,61,2011,10,36,71,3,1,2,D,2,U,1,4,1,40.1669922105493,58884.8105806654,129977.838972756,181.153134869577,11527.9267644277,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Carcharhinus falciformis,Silky shark,20,9,Large sharks (>=90 cm),Sharks & rays,Industrial
1256494,400454,7,800,61,2011,10,36,71,1,1,1,R,1,R,1,1,3,0.0113636363636364,16.6590909090909,2.02077205686241,0.0369318181818182,0.170454545454545,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Engraulidae,"Anchovies, round herrings",1,1,Small pelagics (<30 cm),Anchovies,Industrial
1256507,100039,7,302,66,2016,10,36,71,3,1,2,D,2,U,1,4,1,4.52965302369513,6640.47133273707,863.107590265452,14.85726191772,226.482651184757,1,EEZ by FAO,eez,EEZs,TRUE,2006,Australia,Marine fishes not identified,Marine fishes nei,5,12,Medium demersals (30 - 89 cm),Other fishes & inverts,Industrial
